# _tick,_time,success_rate,step,mean_episode_return,mean_episode_step,total_loss,entropy_loss,pg_loss,baseline_loss,learner_queue_size
0,1643929305.6442325,0.0,320,-13.667980194091797,61.75,9283.0771484375,-0.0005679958849214017,-1.2869259119033813,9284.365234375,0
1,1643929306.8973227,0.0,560,-13.699980735778809,83.0,277084.90625,-4.37061671576533e-11,0.0,277084.90625,0
2,1643929308.2617435,0.0,800,-13.698981285095215,104.25,488596.625,-5.4081192649158005e-12,0.0,488596.625,0
3,1643929309.7406015,0.0,1040,-13.698981285095215,125.5,641590.0,-4.398657219711888e-12,0.0,641590.0,0,5.0
4,1643929311.063696,0.0,1280,-13.698981285095215,146.75,753982.6875,-6.1113445033733615e-12,0.0,753982.6875,0,5.0
5,1643929312.4786403,0.0,1520,-13.698981285095215,168.0,876808.875,-6.1172564409794905e-12,0.0,876808.875,0,5.0
